Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method
Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,38,206,3679.16,0.47,Outlet
Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,31,173,2037.94,0.38,Outlet
Kohl's,1189833,4/11/2021,West,California,Los Angeles,Men's Apparel,38,149,3453.82,0.61,Outlet
Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,49,198,2619.54,0.27,Outlet
Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,32,240,3609.6,0.47,Outlet
Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,34,221,2254.2,0.3,Outlet
Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,36,215,3483,0.45,Outlet
Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,33,193,2420.22,0.38,Outlet
Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,38,140,3138.8,0.59,Outlet
Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,43,206,1948.76,0.22,Outlet
Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,36,297,4704.48,0.44,Outlet
Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,35,225,2362.5,0.3,Outlet
Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,35,233,3425.1,0.42,Outlet
Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,32,194,2296.96,0.37,Outlet
Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,39,165,3861,0.6,Outlet
Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,48,264,2787.84,0.22,Outlet
Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,30,285,4018.5,0.47,Outlet
Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,37,272,2918.56,0.29,Outlet
Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,33,240,3643.2,0.46,Outlet
Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,29,228,2644.8,0.4,Outlet
Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,38,224,5107.2,0.6,Outlet
Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,51,224,2627.52,0.23,Outlet
Kohl's,1189833,5/1/2021,West,California,Los Angeles,Men's Street Footwear,36,306,4957.2,0.45,Outlet
Kohl's,1189833,5/2/2021,West,California,Los Angeles,Men's Athletic Footwear,41,264,3355.44,0.31,Outlet
Kohl's,1189833,5/3/2021,West,California,Los Angeles,Women's Street Footwear,34,232,3470.72,0.44,Outlet
Kohl's,1189833,5/4/2021,West,California,Los Angeles,Women's Athletic Footwear,36,223,3050.64,0.38,Outlet
Kohl's,1189833,5/5/2021,West,California,Los Angeles,Men's Apparel,43,230,6131.8,0.62,Outlet
Kohl's,1189833,5/6/2021,West,California,Los Angeles,Women's Apparel,46,208,2200.64,0.23,Outlet
Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,38,289,5051.72,0.46,Outlet
Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's Athletic Footwear,39,264,2779.92,0.27,Outlet
Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's Street Footwear,38,210,3591,0.45,Outlet
Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,39,195,3042,0.4,Outlet
Kohl's,1189833,5/11/2021,West,California,Los Angeles,Men's Apparel,44,195,5319.6,0.62,Outlet
Kohl's,1189833,5/12/2021,West,California,Los Angeles,Women's Apparel,49,210,2263.8,0.22,Outlet
Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,36,256,4331.52,0.47,Outlet
Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,43,264,3405.6,0.3,Outlet
Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,33,208,2882.88,0.42,Outlet
Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,33,213,2952.18,0.42,Outlet
Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,46,210,5989.2,0.62,Outlet
Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,46,208,2296.32,0.24,Outlet
Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,40,272,5004.8,0.46,Outlet
Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,42,264,3326.4,0.3,Outlet
Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,35,223,3590.3,0.46,Outlet
Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,33,221,3063.06,0.42,Outlet
Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,46,204,5348.88,0.57,Outlet
Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,49,238,2798.88,0.24,Outlet
Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,39,315,5651.1,0.46,Outlet
Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,42,288,3386.88,0.28,Outlet
Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,39,231,4144.14,0.46,Outlet
Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,35,224,3136,0.4,Outlet
Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,43,219,5838.54,0.62,Outlet
Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,44,232,2552,0.25,Outlet
Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,36,147,2381.4,0.45,Outlet
Foot Locker,1185732,6/1/2021,West,California,Los Angeles,Men's Athletic Footwear,31,91,1156.61,0.41,Outlet
Foot Locker,1185732,6/2/2021,West,California,Los Angeles,Women's Street Footwear,24,94,879.84,0.39,Outlet
Foot Locker,1185732,6/3/2021,West,California,Los Angeles,Women's Athletic Footwear,27,41,509.22,0.46,Outlet
Sports Direct,1197831,8/15/2021,South,Texas,Dallas,Men's Apparel,26,113,793.26,0.27,Outlet
Sports Direct,1197831,8/16/2021,South,Texas,Dallas,Women's Apparel,24,163,1877.76,0.48,Outlet
Sports Direct,1197831,8/17/2021,South,Texas,Dallas,Men's Street Footwear,19,230,1398.4,0.32,Outlet
Sports Direct,1197831,8/18/2021,South,Texas,Dallas,Men's Athletic Footwear,23,215,1780.2,0.36,Outlet
Sports Direct,1197831,8/19/2021,South,Texas,Dallas,Women's Street Footwear,27,143,1351.35,0.35,Outlet
Sports Direct,1197831,8/20/2021,South,Texas,Dallas,Women's Athletic Footwear,28,136,1713.6,0.45,Outlet
Sports Direct,1197831,8/21/2021,South,Texas,Dallas,Men's Apparel,26,93,773.76,0.32,Outlet
Sports Direct,1197831,8/22/2021,South,Texas,Dallas,Women's Apparel,26,155,2055.3,0.51,Outlet
Sports Direct,1197831,8/23/2021,South,Texas,Dallas,Men's Street Footwear,21,203,1662.57,0.39,Outlet
Sports Direct,1197831,8/24/2021,South,Texas,Dallas,Men's Athletic Footwear,31,236,2926.4,0.4,Outlet
Sports Direct,1197831,8/25/2021,South,Texas,Dallas,Women's Street Footwear,20,155,1178,0.38,Outlet
Sports Direct,1197831,8/26/2021,South,Texas,Dallas,Women's Athletic Footwear,26,140,1710.8,0.47,Outlet
Sports Direct,1197831,8/27/2021,South,Texas,Dallas,Men's Apparel,29,96,1030.08,0.37,Outlet
Sports Direct,1197831,8/28/2021,South,Texas,Dallas,Women's Apparel,27,153,2230.74,0.54,Outlet
Sports Direct,1197831,8/29/2021,South,Texas,Dallas,Men's Street Footwear,13,231,1201.2,0.4,Outlet
Sports Direct,1197831,8/30/2021,South,Texas,Dallas,Men's Athletic Footwear,21,210,1764,0.4,Outlet
Sports Direct,1197831,8/31/2021,South,Texas,Dallas,Women's Street Footwear,20,179,1396.2,0.39,Outlet
Sports Direct,1197831,9/1/2021,South,Texas,Dallas,Women's Athletic Footwear,20,149,1460.2,0.49,Outlet
Sports Direct,1197831,9/2/2021,South,Texas,Dallas,Men's Apparel,26,107,1001.52,0.36,Outlet
Sports Direct,1197831,9/3/2021,South,Texas,Dallas,Women's Apparel,22,210,2633.4,0.57,Outlet
Sports Direct,1197831,9/4/2021,South,Texas,Dallas,Men's Street Footwear,13,233,1151.02,0.38,Outlet
Sports Direct,1197831,9/5/2021,South,Texas,Dallas,Men's Athletic Footwear,22,248,2291.52,0.42,Outlet
Sports Direct,1197831,9/6/2021,South,Texas,Dallas,Women's Street Footwear,19,200,1520,0.4,Outlet
Sports Direct,1197831,9/7/2021,South,Texas,Dallas,Women's Athletic Footwear,27,182,2407.86,0.49,Outlet
Sports Direct,1197831,9/8/2021,South,Texas,Dallas,Men's Apparel,38,153,2093.04,0.36,Outlet
Sports Direct,1197831,9/9/2021,South,Texas,Dallas,Women's Apparel,34,264,4667.52,0.52,Outlet
Sports Direct,1197831,9/10/2021,South,Texas,Dallas,Men's Street Footwear,30,256,2841.6,0.37,Outlet
Sports Direct,1197831,9/11/2021,South,Texas,Dallas,Men's Athletic Footwear,40,280,4592,0.41,Outlet
Sports Direct,1197831,9/12/2021,South,Texas,Dallas,Women's Street Footwear,30,215,2515.5,0.39,Outlet
Sports Direct,1197831,9/13/2021,South,Texas,Dallas,Women's Athletic Footwear,29,192,2728.32,0.49,Outlet
Sports Direct,1197831,9/14/2021,South,Texas,Dallas,Men's Apparel,40,150,2220,0.37,Outlet
Sports Direct,1197831,9/15/2021,South,Texas,Dallas,Women's Apparel,42,280,6468,0.55,Outlet
Sports Direct,1197831,9/16/2021,South,Texas,Dallas,Men's Street Footwear,34,256,3655.68,0.42,Outlet
Sports Direct,1197831,9/17/2021,South,Texas,Dallas,Men's Athletic Footwear,34,264,3769.92,0.42,Outlet
Sports Direct,1197831,9/18/2021,South,Texas,Dallas,Women's Street Footwear,33,322,4462.92,0.42,Outlet
Sports Direct,1197831,9/19/2021,South,Texas,Dallas,Women's Athletic Footwear,32,201,3537.6,0.55,Outlet
Sports Direct,1197831,9/20/2021,South,Texas,Dallas,Men's Apparel,39,184,2726.88,0.38,Outlet
Sports Direct,1197831,9/21/2021,South,Texas,Dallas,Women's Apparel,47,272,7286.88,0.57,Outlet
Sports Direct,1197831,9/22/2021,South,Texas,Dallas,Men's Street Footwear,34,248,3625.76,0.43,Outlet
Sports Direct,1197831,9/23/2021,South,Texas,Dallas,Men's Athletic Footwear,43,256,5063.68,0.46,Outlet
Sports Direct,1197831,9/24/2021,South,Texas,Dallas,Women's Street Footwear,35,332,5461.4,0.47,Outlet
Sports Direct,1197831,9/25/2021,South,Texas,Dallas,Women's Athletic Footwear,38,158,3242.16,0.54,Outlet
Sports Direct,1197831,9/26/2021,South,Texas,Dallas,Men's Apparel,43,158,2785.54,0.41,Outlet
Sports Direct,1197831,9/27/2021,South,Texas,Dallas,Women's Apparel,43,240,6192,0.6,Outlet
Sports Direct,1197831,9/28/2021,South,Texas,Dallas,Men's Street Footwear,38,232,4055.36,0.46,Outlet
Sports Direct,1197831,9/29/2021,South,Texas,Dallas,Men's Athletic Footwear,38,203,3625.58,0.47,Outlet
Sports Direct,1197831,9/30/2021,South,Texas,Dallas,Women's Street Footwear,47,254,5372.1,0.45,Outlet
Sports Direct,1197831,10/1/2021,South,Texas,Dallas,Women's Athletic Footwear,41,135,3044.25,0.55,Outlet
Sports Direct,1197831,10/2/2021,South,Texas,Dallas,Men's Apparel,37,149,2205.2,0.4,Outlet
Sports Direct,1197831,10/3/2021,South,Texas,Dallas,Women's Apparel,33,236,4594.92,0.59,Outlet
Sports Direct,1197831,10/4/2021,South,Texas,Dallas,Men's Street Footwear,30,213,2811.6,0.44,Outlet
Sports Direct,1197831,10/5/2021,South,Texas,Dallas,Men's Athletic Footwear,29,219,2984.97,0.47,Outlet
Sports Direct,1197831,10/6/2021,South,Texas,Dallas,Women's Street Footwear,32,190,2675.2,0.44,Outlet
Sports Direct,1197831,10/7/2021,South,Texas,Dallas,Women's Athletic Footwear,30,145,2349,0.54,Outlet
Sports Direct,1197831,10/8/2021,South,Texas,Dallas,Men's Apparel,30,128,1536,0.4,Outlet
Sports Direct,1197831,10/9/2021,South,Texas,Dallas,Women's Apparel,39,190,4297.8,0.58,Outlet
Sports Direct,1197831,10/10/2021,South,Texas,Dallas,Men's Street Footwear,31,225,2999.25,0.43,Outlet
Sports Direct,1197831,10/11/2021,South,Texas,Dallas,Men's Athletic Footwear,27,218,2648.7,0.45,Outlet
Sports Direct,1197831,10/12/2021,South,Texas,Dallas,Women's Street Footwear,51,228,5116.32,0.44,Outlet
Sports Direct,1197831,10/13/2021,South,Texas,Dallas,Women's Athletic Footwear,50,160,4160,0.52,Outlet
Sports Direct,1197831,10/14/2021,South,Texas,Dallas,Men's Apparel,46,162,2906.28,0.39,Outlet
Sports Direct,1197831,10/15/2021,South,Texas,Dallas,Women's Apparel,51,236,7341.96,0.61,Outlet
Sports Direct,1197831,10/16/2021,South,Texas,Dallas,Men's Street Footwear,46,281,6075.22,0.47,Outlet
Sports Direct,1197831,10/17/2021,South,Texas,Dallas,Men's Athletic Footwear,39,248,4062.24,0.42,Outlet
Sports Direct,1197831,10/18/2021,South,Texas,Dallas,Women's Street Footwear,46,239,4837.36,0.44,Outlet
Sports Direct,1197831,10/19/2021,South,Texas,Dallas,Women's Athletic Footwear,44,190,4681.6,0.56,Outlet
Sports Direct,1197831,10/20/2021,South,Texas,Dallas,Men's Apparel,47,168,2921.52,0.37,Outlet
Sports Direct,1197831,10/21/2021,South,Texas,Dallas,Women's Apparel,54,256,8294.4,0.6,Outlet
Foot Locker,1185732,10/22/2021,South,Texas,Dallas,Men's Street Footwear,34,128,2698.24,0.62,Outlet
Foot Locker,1185732,10/23/2021,South,Texas,Dallas,Men's Athletic Footwear,34,68,901.68,0.39,Outlet
Foot Locker,1185732,10/24/2021,South,Texas,Dallas,Women's Street Footwear,28,72,846.72,0.42,Outlet
Foot Locker,1185732,10/25/2021,South,Texas,Dallas,Women's Athletic Footwear,28,23,276.92,0.43,Outlet
Foot Locker,1185732,10/26/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,42,41,706.02,0.41,Outlet
Foot Locker,1185732,10/27/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32,70,761.6,0.34,Outlet
Foot Locker,1185732,10/28/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32,166,3187.2,0.6,Outlet
Foot Locker,1185732,10/29/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,32,44,563.2,0.4,Outlet
Foot Locker,1185732,10/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25,54,607.5,0.45,Outlet
Foot Locker,1185732,10/31/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,28,17,199.92,0.42,Outlet
Foot Locker,1185732,11/1/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,39,40,577.2,0.37,Outlet
Foot Locker,1185732,11/2/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30,74,777,0.35,Outlet
Foot Locker,1185732,11/3/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,39,156,3528.72,0.58,Outlet
Foot Locker,1185732,11/4/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33,53,647.13,0.37,Outlet
Foot Locker,1185732,11/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,29,58,756.9,0.45,Outlet
Foot Locker,1185732,11/6/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,8,112.64,0.44,Outlet
Foot Locker,1185732,11/7/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,41,24,334.56,0.34,Outlet
Foot Locker,1185732,11/8/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,38,61,718.58,0.31,Outlet
Foot Locker,1185732,11/9/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,35,140,2793,0.57,Outlet
Foot Locker,1185732,11/10/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,37,51,603.84,0.32,Outlet
Foot Locker,1185732,11/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,27,51,578.34,0.42,Outlet
Foot Locker,1185732,11/12/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,36,24,328.32,0.38,Outlet
Foot Locker,1185732,11/13/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,45,26,432.9,0.37,Outlet
Foot Locker,1185732,11/14/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,39,64,673.92,0.27,Outlet
Foot Locker,1185732,11/15/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,44,150,3432,0.52,Outlet
Foot Locker,1185732,11/16/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,54,712.8,0.33,Outlet
Foot Locker,1185732,11/17/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,53,745.18,0.37,Outlet
Foot Locker,1185732,11/18/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,34,571.2,0.4,Outlet
Foot Locker,1185732,11/19/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,39,735.93,0.37,Outlet
Foot Locker,1185732,11/20/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,51,78,1471.86,0.37,Outlet
Foot Locker,1185732,11/21/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,170,4748.1,0.57,Outlet
Foot Locker,1185732,11/22/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,41,85,1359.15,0.39,Outlet
Foot Locker,1185732,11/23/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,42,54,975.24,0.43,Outlet
Foot Locker,1185732,11/24/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,53,1071.13,0.47,Outlet
Foot Locker,1185732,11/25/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,48,866.88,0.42,Outlet
Foot Locker,1185732,11/26/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,52,105,1911,0.35,Outlet
Foot Locker,1185732,11/27/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,175,4887.75,0.57,Outlet
Foot Locker,1185732,11/28/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,99,1737.45,0.39,Outlet
Foot Locker,1185732,11/29/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,43,72,1331.28,0.43,Outlet
Foot Locker,1185732,11/30/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,56,1026.48,0.47,Outlet
Foot Locker,1185732,12/1/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50,64,1280,0.4,Outlet
Foot Locker,1185732,12/2/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,116,2088,0.36,Outlet
Foot Locker,1185732,12/3/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,51,179,5294.82,0.58,Outlet
Foot Locker,1185732,12/4/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44,102,1884.96,0.42,Outlet
Foot Locker,1185732,12/5/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,79,1410.94,0.47,Outlet
Foot Locker,1185732,12/6/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,62,1226.36,0.46,Outlet
Foot Locker,1185732,12/7/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46,54,968.76,0.39,Outlet
Foot Locker,1185732,12/8/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,49,123,2169.72,0.36,Outlet
Foot Locker,1185732,12/9/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46,162,3875.04,0.52,Outlet
Foot Locker,1185732,12/10/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,91,1237.6,0.34,Outlet
Foot Locker,1185732,12/11/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,32,60,768,0.4,Outlet
Foot Locker,1185732,12/12/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,53,695.36,0.41,Outlet
Foot Locker,1185732,12/13/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,36,41,501.84,0.34,Outlet
Foot Locker,1185732,12/14/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48,79,1175.52,0.31,Outlet
Foot Locker,1185732,12/15/2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,47,124,3088.84,0.53,Outlet
Foot Locker,1185732,12/16/2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35,68,761.6,0.32,Outlet
Foot Locker,1185732,12/17/2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,38,548.72,0.38,Outlet
Foot Locker,1185732,12/18/2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,34,516.8,0.38,Outlet
Foot Locker,1185732,12/19/2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,30,425.7,0.33,Outlet
Foot Locker,1185732,12/20/2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,42,74,994.56,0.32,Outlet
